timestamps,,,,,Marker
1488767363.669,-319.990,-150.215,-313.864,-1589.792,0
1488767363.669,-88.039,-151.644,-139.725,-828.590,0
1488767363.685,-197.641,-47.527,-541.020,-1527.222,0
1488767363.685,-377.399,-74.031,-971.205,-1671.354,0
1488767363.699,-137.853,-178.831,-314.241,-1226.551,0
1488767363.699,-115.819,-76.629,-1172.391,-1432.010,0
1488767363.699,-368.202,-4.649,-2111.173,-1800.307,0
1488767363.699,-205.130,-173.101,-1659.242,-1209.895,0
1488767363.715,-90.975,-127.525,-767.053,-900.659,0
1488767363.715,-295.402,-3.026,-1006.441,-1866.081,0
1488767363.729,-319.909,-146.039,-302.092,-1594.274,0
1488767363.729,-81.369,-144.538,-140.142,-822.978,0
1488767363.729,-200.698,-39.860,-558.090,-1531.869,0
1488767363.729,-410.701,-95.667,-982.569,-1700.759,0
1488767363.744,-128.406,-167.432,3605.542,1717.689,0
1488767363.744,-106.952,-78.805,2733.940,1503.370,0
1488767363.744,-388.619,-20.614,1790.146,1125.873,0
1488767363.760,-215.983,-177.443,2257.789,1719.079,0
1488767363.760,-84.913,-119.847,3146.286,2034.627,0
1488767363.774,-303.267,-9.428,2891.375,2029.077,0
1488767363.774,-327.180,-151.043,3622.254,2323.431,0
1488767363.774,-96.979,-157.727,3767.738,3085.430,0
1488767363.774,-200.836,-45.172,3349.161,2373.458,0
1488767363.790,-369.741,-62.780,2969.621,2249.824,0
1488767363.790,-133.404,-178.249,3607.537,2691.707,0
1488767363.804,-122.336,-84.462,2733.410,2484.101,0
1488767363.804,-375.520,-14.602,1794.711,2111.110,0
1488767363.804,-199.933,-162.145,2289.105,2732.451,0
1488767363.804,-103.487,-127.807,3135.678,3007.422,0
1488767363.820,-292.288,7.119,2900.906,2045.411,0
1488767363.820,-307.940,-139.485,3642.608,2346.198,0
1488767363.834,-87.250,-149.882,3780.605,3105.216,0
1488767363.834,-193.699,-32.791,3354.600,2385.944,0
1488767363.834,-394.524,-90.674,2968.160,2246.498,0
1488767363.834,-127.557,-167.877,3612.610,2700.636,0
1488767363.850,-130.567,-95.141,2706.964,2462.094,0
1488767363.850,-389.137,-24.283,1789.013,2091.294,0
1488767363.864,-204.163,-167.720,2286.478,2719.928,0
1488767363.864,-85.251,-116.186,3146.002,3017.884,0
1488767363.864,-285.635,11.474,2898.880,2038.853,0
1488767363.864,-303.803,-135.175,3645.164,2342.845,0
1488767363.879,-96.057,-164.821,3754.506,3082.745,0
1488767363.879,-203.299,-45.782,3329.571,2363.689,0
1488767363.894,-375.308,-79.707,2990.014,2258.131,0
1488767363.894,-105.544,-157.324,3628.529,2714.662,0
1488767363.895,-114.246,-73.893,2723.818,2484.161,0
1488767363.895,-374.169,-11.880,1808.189,2110.859,0
1488767363.910,-197.521,-162.975,2291.278,2731.273,0
1488767363.910,-98.939,-125.320,3132.379,3008.544,0
1488767363.939,-296.492,-7.025,2882.580,3001.168,0
1488767363.939,-324.747,-150.671,3660.941,3328.400,0
1488767363.939,-86.049,-143.298,3772.351,4077.168,0
1488767363.939,-174.169,-11.734,3333.919,3362.271,0
1488767363.940,-390.171,-86.704,2985.382,3234.348,0
1488767363.940,-135.089,-176.267,3611.174,3674.210,0
1488767363.954,-115.501,-78.508,2709.354,3455.348,0
1488767363.954,-380.327,-16.648,1798.774,3075.273,0
1488767363.954,-204.651,-169.502,2301.052,3716.305,0
1488767363.954,-110.995,-135.182,3111.740,3977.527,0
1488767363.970,-284.201,-0.496,2880.200,3005.943,0
1488767363.970,-297.889,-138.565,3689.994,3345.804,0
1488767363.984,-83.160,-143.483,3769.473,4084.773,0
1488767363.984,-202.037,-42.332,3305.643,3343.065,0
1488767363.984,-370.613,-67.917,3012.686,3260.390,0
1488767363.985,-113.141,-161.055,3634.068,3709.177,0
1488767364.000,-112.743,-73.981,2704.812,3454.433,0
1488767364.000,-376.578,-13.422,1799.864,3076.501,0
1488767364.014,-196.878,-173.180,2318.702,3728.719,0
1488767364.014,-79.334,-114.675,3129.137,3995.585,0
1488767364.014,-301.612,-5.071,2860.492,3976.751,0
1488767364.014,-309.099,-143.104,3708.008,4336.752,0
1488767364.030,-82.212,-143.949,3780.799,5064.063,0
1488767364.030,-185.078,-23.193,3307.575,4320.631,0
1488767364.044,-384.606,-79.176,3023.275,4225.694,0
1488767364.044,-112.571,-152.571,3648.727,4688.639,0
1488767364.044,-131.626,-100.869,2671.195,4405.144,0
1488767364.045,-389.297,-24.719,1800.846,4052.094,0
1488767364.060,-211.673,-182.801,2318.891,4697.961,0
1488767364.060,-97.215,-125.533,3098.928,4953.305,0
1488767364.074,-284.401,4.546,2841.379,4944.942,0
1488767364.074,-325.154,-153.076,3706.637,5307.426,0
1488767364.074,-108.470,-166.405,3746.319,6020.014,0
1488767364.074,-194.783,-36.954,3282.781,5282.225,0
1488767364.090,-358.183,-71.503,3044.748,5230.472,0
1488767364.090,-123.757,-172.611,3625.186,5652.219,0
1488767364.104,-123.045,-81.764,2672.529,5397.846,0
1488767364.104,-382.893,-17.993,1792.070,5027.843,0
1488767364.104,-213.070,-186.277,2332.693,5693.879,0
1488767364.104,-92.890,-125.120,3109.289,5938.426,0
1488767364.120,-285.165,-0.138,2836.190,5918.698,0
1488767364.120,-299.774,-146.253,3737.478,6316.438,0
1488767364.149,-109.340,-175.005,4716.201,6995.643,0
1488767364.149,-192.676,-24.910,4258.183,6272.137,0
1488767364.149,-376.870,-76.917,4024.854,6194.216,0
1488767364.149,-116.530,-165.623,4622.888,6648.635,0
1488767364.151,-93.913,-58.933,3661.775,6395.208,0
1488767364.151,-367.019,-14.053,2789.073,6024.094,0
1488767364.164,-169.719,-146.034,3351.369,6710.147,0
1488767364.164,-83.587,-113.846,4094.844,6924.751,0
1488767364.164,-288.481,5.152,3801.640,6894.357,0
1488767364.164,-310.509,-151.116,4713.078,7278.563,0
1488767364.180,-109.682,-172.206,4721.076,7973.816,0
1488767364.180,-177.733,-19.844,4244.957,7240.684,0
1488767364.194,-368.666,-69.962,4043.604,7189.880,0
1488767364.194,-96.590,-151.907,4637.352,7647.867,0
1488767364.194,-115.533,-77.444,4620.456,7351.641,0
1488767364.194,-390.756,-32.477,3742.368,6979.782,0
1488767364.210,-210.435,-185.394,4301.922,7656.725,0
1488767364.210,-88.415,-110.314,5067.586,7908.041,0
1488767364.224,-286.364,9.963,4786.245,7880.246,0
1488767364.224,-312.431,-143.949,5721.297,8276.691,0
1488767364.224,-93.144,-153.332,6696.870,8978.736,0
1488767364.224,-176.364,-7.878,6201.644,8234.938,0
1488767364.240,-357.267,-46.287,6026.691,8196.940,0
1488767364.240,-92.974,-139.926,6620.436,8649.100,0
1488767364.254,-127.721,-80.576,6568.593,8332.061,0
1488767364.254,-359.812,3.353,5746.852,7994.273,0
1488767364.254,-194.955,-165.339,6294.868,8670.445,0
1488767364.254,-92.892,-122.856,7024.499,8891.584,0
1488767364.270,-291.383,8.162,6742.353,8860.801,0
1488767364.270,-288.086,-122.465,7717.369,9290.181,0
1488767364.284,-76.230,-138.214,8677.430,9984.906,0
1488767364.284,-195.219,-20.861,8136.531,9189.949,0
1488767364.284,-372.864,-65.624,7988.540,9161.915,0
1488767364.284,-118.276,-168.490,8554.927,9601.460,0
1488767364.300,-126.093,-91.704,8518.882,9311.722,0
1488767364.300,-360.255,-3.123,7708.173,8969.877,0
1488767364.314,-186.071,-154.110,8261.208,9643.049,0
1488767364.314,-84.127,-106.481,8969.959,9857.187,0
1488767364.314,-315.062,-11.205,8661.454,9796.196,0
1488767364.314,-293.807,-132.841,8691.806,10253.157,0
1488767364.330,-75.121,-138.739,9652.603,10953.609,0
1488767364.330,-190.307,-20.209,9110.444,10163.824,0
1488767364.344,-361.934,-66.232,8975.554,10137.391,0
1488767364.344,-117.624,-162.949,9541.522,10589.061,0
1488767364.344,-119.538,-73.336,9491.198,10283.813,0
1488767364.344,-372.546,-14.681,8665.914,9924.256,0
1488767364.360,-196.601,-173.758,9248.865,10630.254,0
1488767364.360,-80.172,-115.481,9960.409,10846.500,0
1488767364.374,-290.456,8.850,9654.983,10790.626,0
1488767364.374,-298.130,-140.622,9680.267,11237.266,0
1488767364.374,-75.555,-139.839,10627.877,11930.219,0
1488767364.374,-182.501,-17.890,10083.530,11140.793,0
1488767364.390,-373.797,-69.721,9952.092,11116.528,0
1488767364.390,-109.545,-159.924,10520.064,11574.698,0
1488767364.404,-117.642,-68.642,10461.576,11261.145,0
1488767364.404,-379.035,-15.324,9639.925,10902.200,0
1488767364.404,-198.983,-170.493,10235.789,11611.481,0
1488767364.405,-90.887,-122.811,10919.692,11811.523,0
1488767364.420,-306.582,-2.811,10599.467,11760.553,0
1488767364.420,-293.375,-131.504,10682.016,12236.026,0
1488767364.434,-75.075,-135.540,11611.712,12927.906,0
1488767364.434,-193.536,-22.731,11035.067,12103.617,0
1488767364.434,-373.066,-80.524,10932.595,12089.203,0
1488767364.434,-117.218,-168.905,11506.604,12545.395,0
1488767364.450,-111.696,-73.162,11428.758,12230.645,0
1488767364.450,-350.440,12.884,10635.528,11903.699,0
1488767364.464,-183.205,-156.511,11238.556,12610.414,0
1488767364.464,-103.442,-132.200,11904.645,12792.385,0
1488767364.464,-266.255,26.553,11601.332,12761.049,0
1488767364.464,-292.460,-132.965,11677.306,13219.708,0
1488767364.480,-68.644,-125.980,12598.613,13903.139,0
1488767364.480,-188.710,-26.321,11999.620,13082.187,0
1488767364.494,-372.085,-77.382,11920.473,13076.654,0
1488767364.494,-124.153,-172.465,12485.030,13527.359,0
1488767364.494,-105.718,-74.785,12410.046,13213.402,0
1488767364.494,-365.820,-6.148,11596.131,12858.669,0
1488767364.510,-202.478,-175.607,12212.565,13583.362,0
1488767364.510,-93.600,-116.848,12880.532,13779.570,0
1488767364.524,-302.646,2.969,12540.904,13695.318,0
1488767364.524,-280.403,-116.509,12678.045,14207.511,0
1488767364.524,-70.851,-130.104,13581.730,14887.838,0
1488767364.524,-177.116,-8.585,12970.100,14061.215,0
1488767364.540,-386.289,-83.910,12903.525,14048.683,0
1488767364.540,-129.576,-177.471,13472.856,14511.752,0
1488767364.554,-137.176,-96.680,13364.047,14170.276,0
1488767364.554,-380.711,-11.169,12570.351,13839.422,0
1488767364.554,-195.460,-172.737,13210.990,14576.304,0
1488767364.554,-73.145,-104.149,13886.220,14779.528,0
1488767364.570,-294.177,1.131,13515.604,14678.383,0
1488767364.570,-309.869,-148.225,13643.980,15171.842,0
1488767364.584,-87.635,-150.376,14543.926,15852.005,0
1488767364.584,-182.879,-10.244,13942.830,15036.785,0
1488767364.584,-383.798,-80.374,13892.088,15035.195,0
1488767364.584,-113.757,-161.283,14467.615,15507.154,0
1488767364.600,-128.495,-79.389,14345.189,15158.592,0
1488767364.600,-350.810,11.007,13569.015,14834.881,0
1488767364.614,-174.562,-154.776,14222.807,15574.825,0
1488767364.614,-85.554,-110.939,14845.820,15742.322,0
1488767364.614,-309.982,-8.837,14480.734,15647.060,0
1488767364.614,-292.683,-132.374,14658.864,16180.895,0
1488767364.630,-73.066,-140.878,15540.256,16846.551,0
1488767364.630,-195.963,-29.719,14908.579,16004.228,0
1488767364.644,-387.476,-85.563,14882.112,15038.881,0
1488767364.644,-119.133,-170.781,15443.424,15502.803,0
1488767364.644,-119.204,-71.765,15321.769,15169.334,0
1488767364.644,-380.279,-25.295,14518.420,14799.851,0
1488767364.660,-193.405,-171.050,15190.646,15568.638,0
1488767364.660,-78.293,-112.246,15816.603,15738.473,0
1488767364.674,-297.429,3.809,15449.288,15641.033,0
1488767364.674,-316.360,-147.500,15622.811,16150.233,0
1488767364.674,-102.986,-159.146,16504.191,16828.387,0
1488767364.674,-203.630,-24.597,15881.049,16000.007,0
1488767364.690,-380.007,-74.323,15871.295,15039.025,0
1488767364.690,-107.726,-158.258,16442.988,15519.642,0
1488767364.704,-113.598,-70.398,16307.238,15169.172,0
1488767364.704,-394.748,-31.127,15488.521,14796.618,0
1488767364.704,-203.099,-181.613,16167.413,15558.108,0
1488767364.704,-88.095,-124.268,16797.910,15742.913,0
1488767364.720,-302.429,9.877,16432.621,15649.939,0
1488767364.720,-300.983,-144.285,16640.984,16184.489,0
1488767364.734,-75.993,-138.101,17507.264,16857.295,0
1488767364.734,-219.108,-40.256,16845.076,15992.339,0
1488767364.734,-375.750,-68.575,15903.557,15060.595,0
1488767364.734,-105.402,-153.901,16463.754,15540.949,0
1488767364.749,-139.324,-90.521,1578.636,1422.252,0
1488767364.749,-394.535,-27.950,792.277,1068.992,0
1488767364.749,-201.158,-176.383,1487.594,1853.446,0
1488767364.765,-91.873,-110.331,2100.749,2026.579,0
1488767364.765,-306.719,-0.451,1713.867,1911.281,0
1488767364.779,-290.781,-132.275,1959.270,2473.401,0
1488767364.779,-72.732,-134.541,2816.719,3132.362,0
1488767364.779,-199.294,-27.006,2141.158,2274.729,0
1488767364.779,-372.956,-77.532,1196.759,1331.825,0
1488767364.795,-130.523,-175.970,1748.377,1798.181,0
1488767364.795,-128.097,-80.017,1583.649,1429.472,0
1488767364.809,-382.003,-23.894,803.989,1072.753,0
1488767364.809,-201.427,-184.519,1501.800,1852.647,0
1488767364.809,-86.248,-122.068,2095.967,2023.809,0
1488767364.809,-300.409,-0.426,1709.661,1912.252,0
1488767364.825,-286.514,-130.788,1977.537,2482.854,0
1488767364.825,-91.622,-155.202,2792.639,3123.239,0
1488767364.839,-204.410,-40.557,2118.541,2257.762,0
1488767364.839,-385.593,-89.722,1203.788,1328.057,0
1488767364.839,-130.111,-169.943,1750.926,1812.791,0
1488767364.840,-112.853,-61.806,1580.738,1442.302,0
1488767364.855,-377.081,-20.740,814.174,1080.694,0
1488767364.855,-181.834,-165.418,1519.327,1875.302,0
1488767364.869,-104.857,-128.581,2080.919,2002.905,0
1488767364.869,-288.999,14.580,1714.043,1918.234,0
1488767364.869,-297.941,-143.962,1983.071,2482.370,0
1488767364.869,-98.928,-150.290,2791.893,3118.637,0
1488767364.885,-209.303,-36.056,2110.405,2260.513,0
1488767364.885,-379.338,-83.452,1230.896,1346.601,0
1488767364.899,-117.697,-169.496,1758.703,1815.908,0
1488767364.899,-134.952,-92.374,1564.841,1433.324,0
1488767364.899,-389.426,-41.049,823.010,1088.401,0
1488767364.899,-186.834,-162.562,1517.275,1874.933,0
1488767364.914,-68.524,-85.406,2082.814,2011.815,0
1488767364.914,-274.746,39.998,1691.703,1911.556,0
1488767364.929,-250.487,-84.241,1991.106,2486.934,0
1488767364.929,-33.380,-77.878,2799.124,3133.565,0
1488767364.929,-117.745,72.677,2108.406,2257.691,0
1488767364.929,-314.509,0.467,1235.053,1348.503,0
1488767364.945,-60.265,-88.325,1764.674,1822.186,0
1488767364.945,-50.150,12.373,1588.046,1460.840,0
1488767364.959,-314.284,55.193,828.337,1084.685,0
1488767364.959,-168.696,-134.808,1522.958,1873.076,0
1488767364.959,-66.123,-82.796,2078.586,2007.378,0
1488767364.959,-264.693,46.427,1690.953,1902.545,0
1488767364.975,-276.463,-118.125,2004.182,2488.136,0
1488767364.975,-69.211,-120.593,2788.310,3129.875,0
1488767364.989,-183.943,4.116,2095.176,2249.241,0
1488767364.989,-339.071,-36.675,1253.631,1365.940,0
1488767364.989,-113.770,-154.650,1743.250,1797.807,0
1488767364.989,-122.188,-64.517,1538.595,1406.685,0
1488767365.005,-355.124,13.746,819.539,1081.811,0
1488767365.005,-161.564,-149.766,1552.045,1899.837,0
1488767365.019,-83.993,-112.960,2071.755,2008.188,0
1488767365.019,-302.799,7.631,1665.217,1880.287,0
1488767365.019,-291.753,-144.197,2016.874,2498.180,0
1488767365.019,-60.876,-128.873,2808.777,3150.443,0
1488767365.035,-204.750,-18.253,2058.243,2225.192,0
1488767365.035,-374.250,-71.565,1240.895,1341.008,0
1488767365.049,-120.791,-177.314,1763.634,1805.592,0
1488767365.049,-129.408,-77.749,1530.967,1412.644,0
1488767365.049,-385.228,-26.843,797.117,1054.796,0
1488767365.049,-192.281,-173.563,1543.401,1892.004,0
1488767365.065,-108.850,-139.394,2052.219,2001.843,0
1488767365.065,-292.340,9.516,1658.524,1890.944,0
1488767365.079,-287.245,-131.878,2037.879,2528.374,0
1488767365.079,-85.834,-144.134,2792.402,3130.870,0
1488767365.079,-186.539,-17.712,2056.535,2241.836,0
1488767365.080,-381.189,-85.042,1237.707,1337.895,0
1488767365.096,-111.993,-171.489,1770.319,1826.885,0
1488767365.096,-99.762,-59.960,1523.859,1422.512,0
1488767365.109,-365.628,-2.289,811.244,1079.956,0
1488767365.110,-202.095,-184.126,1538.784,1876.669,0
1488767365.110,-103.210,-127.226,2041.686,1995.345,0
1488767365.110,-327.196,-13.359,1600.475,1833.508,0
1488767365.125,-306.842,-155.849,2019.387,2487.394,0
1488767365.125,-78.220,-138.891,2789.460,3133.864,0
1488767365.139,-210.343,-28.225,2019.909,2206.960,0
1488767365.139,-375.209,-75.131,1241.523,1338.768,0
1488767365.139,-118.014,-172.884,1764.748,1806.949,0
1488767365.139,-123.168,-79.291,1496.025,1389.513,0
1488767365.154,-400.152,-40.686,762.571,1026.720,0
1488767365.155,-182.047,-159.544,1570.365,1906.904,0
1488767365.169,-78.140,-101.525,2073.425,2025.311,0
1488767365.169,-317.676,-8.149,1594.172,1836.457,0
1488767365.169,-284.524,-135.725,2055.296,2513.325,0
1488767365.169,-65.334,-128.939,2818.641,3148.107,0
1488767365.185,-209.563,-25.420,2022.263,2215.186,0
1488767365.185,-386.356,-89.268,1236.218,1332.020,0
1488767365.200,-111.056,-162.379,1786.124,1831.578,0
1488767365.200,-125.728,-73.839,1500.227,1401.284,0
1488767365.200,-383.530,-25.600,760.856,1033.473,0
1488767365.200,-182.079,-174.279,1578.210,1907.325,0
1488767365.215,-99.751,-114.065,2048.313,1997.581,0
1488767365.215,-310.587,2.401,1586.409,1844.059,0
1488767365.229,-293.232,-138.174,2066.386,2523.092,0
1488767365.229,-76.425,-137.993,2816.642,3153.199,0
1488767365.229,-209.648,-26.594,1991.310,2194.738,0
1488767365.229,-369.925,-77.379,1263.065,1351.013,0
1488767365.245,-99.375,-160.124,1806.624,1846.600,0
1488767365.245,-103.242,-56.415,1514.766,1423.771,0
1488767365.259,-403.571,-48.151,765.578,1040.161,0
1488767365.259,-169.571,-157.098,1595.419,1912.473,0
1488767365.259,-69.059,-91.914,2067.733,2016.298,0
1488767365.260,-289.227,30.353,1561.249,1832.455,0
1488767365.275,-261.292,-103.954,2070.906,2512.921,0
1488767365.275,-35.034,-86.779,2818.955,3153.620,0
1488767365.289,-144.063,48.884,2010.351,2221.727,0
1488767365.289,-311.812,-2.480,1266.511,1341.149,0
1488767365.289,-65.658,-102.870,1825.423,1856.512,0
1488767365.289,-69.671,-4.890,1503.204,1412.897,0
1488767365.305,-336.236,42.534,769.746,1041.671,0
1488767365.305,-167.658,-141.005,1612.482,1922.254,0
1488767365.319,-79.237,-90.036,2067.226,2014.864,0
1488767365.319,-282.321,35.136,1582.120,1832.723,0
1488767365.319,-290.265,-134.184,2083.365,2514.987,0
1488767365.319,-77.485,-130.278,2825.232,3154.078,0
1488767365.335,-199.671,-12.529,1985.995,2198.616,0
1488767365.335,-384.269,-84.746,1254.635,1333.588,0
1488767365.349,-143.365,-194.265,1806.493,1827.182,0
1488767365.349,-93.178,-41.219,1513.446,1433.423,0
1488767365.349,-407.277,-29.048,737.342,1020.456,0
1488767365.349,-206.136,-184.418,1608.550,1919.590,0
1488767365.365,-91.139,-115.112,2085.415,2035.338,0
1488767365.365,-282.491,31.101,1572.622,1852.034,0
1488767365.379,-311.726,-152.659,2079.332,2517.846,0
1488767365.379,-101.108,-154.899,2816.891,3150.546,0
1488767365.379,-183.330,-0.137,1984.359,2211.154,0
1488767365.379,-390.101,-93.600,1261.724,1341.986,0
1488767365.395,-139.934,-188.713,1812.090,1844.911,0
1488767365.395,-145.177,-105.510,1745.254,1442.887,0
1488767365.409,-268.628,-39.559,1107.934,1182.698,0
1488767365.409,-118.454,-147.197,1297.538,1611.233,0
1488767365.409,-78.936,-118.319,1128.655,2178.260,0
1488767365.409,-264.914,12.243,1072.545,2089.736,0
1488767365.425,-267.831,-114.454,1932.784,2626.948,0
1488767365.425,-99.982,-122.715,2107.215,2828.748,0
1488767365.439,-223.526,-39.460,1881.583,2026.068,0
1488767365.439,-371.065,-86.003,1399.966,1446.163,0
1488767365.439,-143.057,-144.603,2015.746,1495.524,0
1488767365.439,-161.188,-83.630,1122.557,1107.596,0
1488767365.455,-343.351,-0.060,215.927,216.187,0
1488767365.455,-188.611,-149.772,1067.448,779.807,0
1488767365.469,-72.354,-69.856,1612.031,1730.334,0
1488767365.469,-223.472,78.549,968.870,930.904,0
1488767365.469,-231.221,-64.614,983.652,1607.581,0
1488767365.469,-36.056,-53.535,1297.472,1898.857,0
1488767365.485,-105.630,82.293,1141.496,1177.064,0
1488767365.485,-283.817,12.387,641.643,601.258,0
1488767365.499,-32.864,-38.326,1279.586,654.703,0
1488767365.499,-60.607,13.006,391.775,290.411,0
1488767365.499,-273.228,71.342,-581.395,-649.852,0
1488767365.500,-119.336,-67.356,246.575,-110.680,0
1488767365.515,-72.739,-66.542,776.532,840.284,0
1488767365.515,-237.942,59.416,112.670,36.382,0
1488767365.529,-216.858,-57.363,119.662,701.338,0
1488767365.530,-90.272,-116.898,374.471,944.426,0
1488767365.530,-194.679,-18.189,197.038,213.810,0
1488767365.530,-336.989,-58.830,-285.222,-347.268,0
1488767365.546,-120.335,-135.390,274.191,-321.858,0
1488767365.546,-144.454,-84.402,-629.201,-731.769,0
1488767365.560,-364.132,-27.225,-1526.384,-1636.286,0
1488767365.560,-184.989,-161.528,-1432.032,-943.969,0
1488767365.560,-94.836,-119.864,-993.291,-2.399,0
1488767365.560,-291.914,-2.534,-998.060,-16.368,0
1488767365.575,-300.815,-147.735,-878.392,656.674,0
1488767365.576,-102.767,-144.558,-503.757,1019.454,0
1488767365.589,-232.036,-51.089,-886.577,168.612,0
1488767365.589,-338.493,-58.322,-1344.109,-395.208,0
1488767365.589,-143.709,-171.054,-636.630,-303.545,0
1488767365.589,-127.574,-67.640,-1607.486,-705.300,0
1488767365.605,-335.523,3.626,-1611.947,-1656.589,0
1488767365.605,-183.708,-144.168,-821.768,-1135.593,0
1488767365.619,-123.295,-123.039,-360.397,-239.413,0
1488767365.619,-305.582,-21.667,-721.814,-921.945,0
1488767365.619,-267.803,-102.456,-25.274,-323.888,0
1488767365.619,-95.055,-113.403,113.605,-185.099,0
1488767365.635,-228.573,-51.053,-695.777,-788.883,0
1488767365.635,-349.585,-82.629,-1111.781,-1227.110,0
1488767365.649,-144.981,-153.022,-980.441,-465.118,0
1488767365.649,-149.809,-73.270,-1629.179,-774.124,0
1488767365.649,-326.490,-18.789,-2106.775,-1415.094,0
1488767365.649,-185.983,-138.208,-1965.532,-1161.452,0
1488767365.665,-114.785,-104.510,-1375.460,-271.635,0
1488767365.665,-291.020,-21.295,-1443.205,-796.612,0
1488767365.679,-275.315,-114.172,-923.465,-251.998,0
1488767365.679,-144.760,-148.814,-880.025,-183.545,0
1488767365.679,-205.377,-27.756,-1505.313,-679.089,0
1488767365.679,-333.068,-69.859,-1991.145,-1146.715,0
1488767365.695,-132.293,-137.941,-1023.755,-475.809,0
1488767365.695,-166.816,-105.106,-1611.465,-782.492,0
1488767365.709,-353.714,-46.500,-2046.927,-1376.769,0
1488767365.709,-202.272,-151.397,-2031.955,-1191.870,0
1488767365.709,-118.448,-127.949,-1403.018,-281.708,0
1488767365.709,-270.131,-20.250,-2332.469,-729.194,0
1488767365.725,-288.191,-142.387,-1933.663,-250.048,0
1488767365.725,-115.911,-146.569,-1880.139,-186.400,0
1488767365.739,-203.133,-61.660,-2456.667,-669.917,0
1488767365.739,-322.278,-79.406,-2944.043,-1106.461,0
1488767365.739,-155.387,-162.005,-2056.646,-508.520,0
1488767365.739,-147.195,-95.541,-2575.677,-769.396,0
1488767365.754,-302.294,-19.909,-2944.788,-1305.812,0
1488767365.754,-197.246,-147.373,-2079.437,-1217.014,0
1488767365.754,-131.508,-128.017,-1430.113,-321.108,0
1488767365.770,-251.794,1.793,-2261.826,-706.172,0
1488767365.770,-253.290,-101.480,-1911.160,-237.680,0
1488767365.784,-101.766,-122.442,-1901.116,-217.756,0
1488767365.784,-176.415,-26.407,-2397.105,-655.728,0
1488767365.784,-311.866,-64.233,-2912.539,-1104.564,0
1488767365.785,-153.622,-155.685,-2071.119,-537.624,0
1488767365.800,-120.683,-63.158,-2533.430,-760.047,0
1488767365.800,-308.153,-15.019,-2894.334,-1302.141,0
1488767365.814,-180.332,-122.272,-2065.186,-1212.240,0
1488767365.814,-110.959,-109.196,-1404.560,-313.129,0
1488767365.814,-249.276,1.201,-2229.960,-690.436,0
1488767365.814,-246.910,-106.015,-1928.421,-239.604,0
1488767365.830,-89.709,-105.923,-1900.138,-205.651,0
1488767365.830,-166.452,-16.269,-2369.402,-629.599,0
1488767365.844,-310.038,-55.343,-2892.308,-1076.319,0
1488767365.844,-137.043,-140.078,-2055.469,-510.055,0
1488767365.844,-116.229,-58.468,-2491.187,-717.287,0
1488767365.844,-312.876,-18.142,-2886.924,-1274.973,0
1488767365.860,-189.899,-136.865,-2063.718,-1204.538,0
1488767365.860,-93.195,-96.282,-1356.823,-258.378,0
1488767365.874,-268.128,-21.396,-2224.460,-673.309,0
1488767365.874,-228.259,-77.932,-1900.654,-199.335,0
1488767365.874,-100.888,-119.183,-1876.624,-198.981,0
1488767365.874,-175.532,-19.999,-2373.832,-618.639,0
1488767365.890,-319.776,-64.223,-2962.702,-1116.652,0
1488767365.890,-144.979,-150.032,-2103.260,-540.881,0
1488767365.904,-114.441,-60.751,-2523.834,-732.809,0
1488767365.904,-318.920,-14.056,-2961.870,-1315.579,0
1488767365.904,-202.465,-136.168,-2152.209,-1265.073,0
1488767365.904,-104.500,-96.568,-1409.015,-301.494,0
1488767365.920,-250.203,1.487,-2281.144,-687.063,0
1488767365.920,-266.169,-102.105,-2029.099,-293.238,0
1488767365.934,-107.468,-112.891,-1973.025,-261.312,0
1488767365.934,-182.853,-29.089,-2451.295,-670.884,0
1488767365.934,-320.350,-52.280,-2998.760,-1135.503,0
1488767365.934,-153.725,-145.680,-2147.516,-581.345,0
1488767365.950,-166.725,-97.613,-2591.061,-797.212,0
1488767365.950,-336.325,-25.409,-2968.626,-1322.455,0
1488767365.964,-205.468,-130.096,-2152.387,-1277.649,0
1488767365.964,-93.621,-92.879,-1415.621,-317.271,0
1488767365.964,-276.285,-25.764,-2273.913,-699.593,0
1488767365.964,-279.187,-123.903,-2002.006,-290.981,0
1488767365.980,-112.270,-129.606,-1932.483,-243.535,0
1488767365.980,-185.654,-58.490,-2395.557,-634.754,0
1488767365.994,-331.383,-88.765,-2954.470,-1097.571,0
1488767365.994,-161.788,-157.983,-2100.084,-549.236,0
1488767365.994,-158.345,-106.224,-2542.429,-755.750,0
1488767365.994,-329.640,-45.947,-2942.994,-1298.031,0
1488767366.010,-208.769,-151.812,-2142.261,-1268.226,0
1488767366.010,-127.906,-129.782,-1417.946,-317.321,0
1488767366.024,-275.225,-41.623,-2278.665,-698.260,0
1488767366.024,-279.672,-116.623,-2005.613,-295.729,0
1488767366.024,-125.754,-140.929,-1949.453,-265.258,0
1488767366.024,-198.899,-52.923,-2425.901,-662.286,0
1488767366.040,-331.912,-83.908,-2970.180,-1128.419,0
1488767366.040,-156.580,-150.284,-2112.279,-565.787,0
1488767366.054,-138.477,-85.335,-2540.572,-756.855,0
1488767366.054,-309.667,-24.769,-2916.851,-1279.330,0
1488767366.054,-219.448,-151.331,-2139.847,-1277.582,0
1488767366.054,-132.965,-128.213,-1436.239,-331.093,0
1488767366.070,-262.399,-24.171,-2272.567,-685.064,0
