timestamps,,,,,Marker
1488767525.012,-210.410,170.173,15551.067,-17068.379,0
1488767525.012,-64.889,59.607,16318.029,-16814.980,0
1488767525.026,21.512,79.138,16798.213,-16692.055,0
1488767525.026,-144.001,170.094,16477.197,-17259.615,0
1488767525.028,-153.841,82.394,16722.938,-17020.211,0
1488767525.028,40.636,75.000,17564.719,-16599.025,0
1488767525.042,-58.307,145.402,16869.812,-17108.703,0
1488767525.042,-221.643,122.686,15936.124,-17939.404,0
1488767525.056,-15.177,40.251,16543.781,-16962.137,0
1488767525.056,5.989,113.510,16285.306,-17164.770,0
1488767525.058,-198.778,172.019,15548.563,-18052.172,-1759932267
1488767525.058,-51.439,63.487,16327.822,-17783.295,0
1488767525.072,35.437,87.899,16795.057,-17668.521,0
1488767525.072,-140.372,166.629,16459.215,-18264.551,0
1488767525.086,-148.637,85.795,16744.693,-17994.846,0
1488767525.086,28.203,64.878,17553.479,-17592.637,0
1488767525.087,-51.816,158.374,16851.123,-18084.373,0
1488767525.087,-212.123,134.427,15970.623,-18902.211,0
1488767525.102,3.738,51.891,16563.029,-17927.156,0
1488767525.102,-7.519,103.451,16269.884,-18151.150,0
1488767525.116,-216.299,163.606,15542.406,-19042.777,0
1488767525.116,-72.812,52.463,16342.492,-18767.238,0
1488767525.116,11.826,72.350,3060.513,1931.226,0
1488767525.131,-161.979,161.777,2711.790,1336.732,0
1488767525.131,-143.711,88.957,3045.664,1636.337,0
1488767525.133,28.603,70.101,3837.975,2031.568,0
1488767525.133,-60.758,147.904,3110.411,1507.944,0
1488767525.147,-211.936,127.028,2243.222,698.866,0
1488767525.147,0.948,48.108,2839.323,699.230,0
1488767525.161,-3.817,111.969,2534.173,479.855,0
1488767525.161,-211.183,170.354,1806.276,-419.497,0
1488767525.163,-73.287,52.574,2615.888,-139.466,0
1488767525.163,25.912,81.702,3040.780,-36.703,0
1488767525.177,-149.018,169.072,2685.777,-634.975,0
1488767525.177,-163.589,75.252,3033.646,-346.818,0
1488767525.191,18.505,56.340,3808.955,40.963,0
1488767525.191,-60.792,145.456,3078.706,-474.032,0
1488767525.193,-222.393,122.149,2243.022,-1271.252,0
1488767525.193,-9.101,43.095,2829.410,-291.834,0
1488767525.207,-0.520,111.148,2522.001,-510.072,0
1488767525.207,-212.041,166.048,1808.073,-1402.872,0
1488767525.221,-51.074,66.911,2653.146,-1096.142,0
1488767525.221,35.054,90.964,3059.365,-1000.029,0
1488767525.223,-137.146,174.833,2700.548,-1596.905,0
1488767525.223,-148.792,83.430,3081.877,-1293.624,0
1488767525.237,31.365,61.693,3826.325,-922.048,0
1488767525.237,-64.463,143.382,3072.526,-1451.932,0
1488767525.251,-216.860,127.155,2276.439,-2234.532,0
1488767525.251,-1.904,51.942,2856.141,-2228.262,0
1488767525.253,2.739,113.629,2518.615,-2469.463,0
1488767525.253,-216.247,163.211,1827.175,-3358.894,0
1488767525.267,-71.496,47.854,2666.242,-3053.907,0
1488767525.267,10.444,71.821,3034.759,-2972.513,0
1488767525.281,-144.048,175.362,2695.071,-3567.752,0
1488767525.281,-151.494,83.301,3103.747,-3246.358,0
1488767525.283,33.827,66.651,3829.876,-2870.923,0
1488767525.283,-53.798,155.348,3065.762,-3406.319,0
1488767525.297,-207.725,133.933,2304.382,-4180.086,0
1488767525.297,-1.064,58.892,2854.340,-3206.438,0
1488767525.311,-7.239,111.956,2492.621,-3467.281,0
1488767525.311,-209.780,166.489,1824.001,-4347.097,0
1488767525.313,-61.503,55.601,2668.847,-4032.693,0
1488767525.313,37.150,100.946,3032.146,-3950.305,0
1488767525.327,-131.527,186.984,2680.727,-4548.247,0
1488767525.327,-139.253,95.685,3120.529,-4219.871,0
1488767525.341,33.745,74.084,3812.293,-3857.896,0
1488767525.341,-56.155,161.233,3035.968,-4406.834,0
1488767525.343,-203.009,138.333,2303.042,-5169.231,0
1488767525.343,2.092,59.507,2857.977,-5164.458,0
1488767525.357,-2.855,112.859,2469.099,-5431.471,0
1488767525.357,-215.951,169.610,1821.243,-6313.729,0
1488767525.371,-67.266,53.834,2670.573,-5994.388,0
1488767525.371,29.009,88.235,3019.346,-5916.125,0
1488767525.373,-138.240,185.262,2664.086,-6519.509,0
1488767525.373,-151.501,87.968,3136.029,-6174.277,0
1488767525.387,37.062,67.324,3813.450,-5813.255,0
1488767525.387,-68.377,143.163,3004.103,-6382.808,0
1488767525.401,-206.446,133.829,2330.865,-7118.129,0
1488767525.401,5.952,55.451,2858.428,-6143.490,0
1488767525.403,0.346,111.556,2469.916,-6404.883,0
1488767525.403,-213.086,165.539,1837.211,-7272.899,0
1488767525.417,-44.804,74.667,2684.685,-6959.063,0
1488767525.417,36.032,96.207,3003.409,-6913.749,0
1488767525.431,-141.355,185.862,2638.690,-7526.026,0
1488767525.431,-147.604,91.571,3157.517,-7157.958,0
1488767525.433,40.241,84.638,3812.330,-6793.522,0
1488767525.433,-41.820,168.380,3010.215,-7361.123,0
1488767525.447,-192.923,149.422,2367.846,-8083.825,0
1488767525.447,2.444,55.244,2862.140,-7117.927,0
1488767525.461,-0.320,116.367,2444.935,-7400.816,0
1488767525.461,-215.454,164.991,1839.303,-8268.985,0
1488767525.463,-64.999,52.540,2707.770,-7928.537,0
1488767525.463,22.875,80.217,3001.410,-7891.559,0
1488767525.477,-144.298,175.721,2641.803,-8502.527,0
1488767525.477,-126.091,104.255,3201.167,-8100.101,0
1488767525.491,41.485,71.067,3809.404,-7770.711,0
1488767525.491,-48.011,159.959,2994.932,-8337.190,0
1488767525.493,-207.503,133.182,2372.826,-9065.506,0
1488767525.493,2.296,55.074,2857.553,-8095.422,0
1488767525.507,0.206,109.749,2431.163,-8380.549,0
1488767525.507,-202.407,176.037,1849.223,-9240.509,0
1488767525.521,-67.511,50.780,2708.441,-8908.938,0
1488767525.521,30.009,90.470,2983.972,-8870.308,0
1488767525.523,-140.486,184.583,2627.878,-9483.280,0
1488767525.523,-133.389,103.793,3209.214,-9079.912,0
1488767525.537,46.816,79.200,3801.941,-8757.021,0
1488767525.537,-56.895,161.300,2967.050,-9338.812,0
1488767525.552,-202.729,136.920,2391.026,-10038.790,0
1488767525.552,-1.157,51.433,2861.018,-9073.550,0
1488767525.553,4.832,117.366,2419.661,-9364.147,0
1488767525.553,-194.703,185.243,1866.545,-10209.821,0
1488767525.567,-43.134,66.325,2741.118,-9865.042,0
1488767525.567,29.067,86.362,2986.948,-9846.897,0
1488767525.581,-145.000,174.532,2621.814,-10473.537,0
1488767525.581,-142.963,83.192,3231.049,-10058.402,0
1488767525.583,32.346,64.870,3800.002,-9734.401,0
1488767525.583,-66.350,148.085,2946.901,-10328.421,0
1488767525.597,-193.345,146.825,2427.709,-10995.365,0
1488767525.597,6.805,57.849,2886.002,-10026.119,0
1488767525.611,-3.293,107.292,2417.389,-10336.909,0
1488767525.611,-199.320,178.528,1869.553,-11196.768,0
1488767525.613,-47.201,65.486,2753.084,-10841.925,0
1488767525.613,44.088,96.581,2985.166,-10823.784,0
1488767525.627,-126.126,189.613,2618.771,-11452.338,0
1488767525.627,-127.824,97.088,3264.441,-11017.083,0
1488767525.641,36.105,68.638,3806.578,-10709.358,0
1488767525.641,-57.381,157.190,2929.740,-11313.909,0
1488767525.643,-205.171,128.438,2424.012,-11994.302,0
1488767525.643,1.049,45.610,2876.333,-11018.990,0
1488767525.657,-0.264,111.486,2397.334,-11332.861,0
1488767525.657,-198.721,180.100,1867.483,-12182.144,0
1488767525.671,-59.573,55.865,2769.160,-11819.487,0
1488767525.671,28.979,93.423,2982.434,-11804.803,0
1488767525.673,-156.823,174.240,2578.147,-12456.787,0
1488767525.673,-144.932,83.779,3270.037,-12005.360,0
1488767525.687,33.923,74.691,3800.888,-11691.424,0
1488767525.687,-61.916,154.233,2901.076,-12308.653,0
1488767525.716,-213.524,124.913,2424.007,-12988.249,0
1488767525.716,5.920,57.920,2878.272,-12984.870,0
1488767525.716,-6.025,110.265,2366.055,-13318.312,0
1488767525.716,-220.849,163.288,1839.096,-14174.401,0
1488767525.718,-68.431,50.096,2753.986,-13792.866,0
1488767525.718,16.250,78.701,2952.258,-13791.937,0
1488767525.731,-158.590,166.182,2548.072,-14445.271,0
1488767525.731,-147.204,78.340,3271.202,-13971.727,0
1488767525.733,28.412,62.195,3778.480,-13671.654,0
1488767525.733,-66.301,147.432,2867.205,-14295.233,0
1488767525.747,-211.607,123.583,2434.084,-14947.984,0
1488767525.747,0.477,47.644,2870.053,-14947.691,0
1488767525.761,4.211,117.407,2360.039,-15271.245,0
1488767525.761,-204.733,174.031,1849.839,-16128.561,0
1488767525.763,-59.403,53.812,2768.663,-15741.592,0
1488767525.763,23.819,84.645,2942.574,-14769.657,0
1488767525.777,-138.365,188.396,2555.157,-15414.812,0
1488767525.777,-143.478,82.706,3298.809,-14935.411,0
1488767525.791,24.816,61.007,3775.416,-14644.225,0
1488767525.791,-52.533,161.736,2870.760,-15258.648,0
1488767525.793,-197.510,137.583,2471.399,-15896.578,0
1488767525.793,16.063,68.092,2893.336,-14925.878,0
1488767525.807,8.688,124.885,2339.218,-15271.407,0
1488767525.807,-207.415,170.876,1853.954,-16128.929,0
1488767525.821,-51.994,59.659,2793.112,-15720.029,0
1488767525.821,27.873,84.905,2935.544,-14769.311,0
1488767525.823,-142.023,177.473,2535.263,-15426.254,0
1488767525.823,-128.112,95.536,3338.595,-14910.729,0
1488767525.837,44.527,76.006,3781.577,-14632.157,0
1488767525.837,-59.730,153.689,2836.819,-15279.759,0
1488767525.851,-204.015,130.457,2476.928,-15905.197,0
1488767525.851,6.431,60.723,2889.740,-14929.485,0
1488767525.853,6.102,124.374,2321.769,-15280.991,0
1488767525.853,-209.672,171.143,1856.013,-16135.404,0
1488767525.867,-48.338,63.655,2811.791,-15709.971,0
1488767525.867,34.259,96.179,2935.060,-14763.976,0
1488767525.881,-130.857,192.154,2527.490,-15430.658,0
1488767525.881,-130.377,88.428,3355.143,-14916.884,0
1488767525.883,30.370,64.410,3757.737,-14654.688,0
1488767525.883,-80.612,139.966,2808.543,-15299.997,0
1488767525.897,-216.277,123.095,2509.935,-15891.455,0
1488767525.897,26.852,67.535,2884.349,-14929.356,0
1488767525.912,14.473,119.275,2306.527,-15295.302,0
1488767525.912,-230.329,144.738,1856.673,-16141.667,0
1488767525.913,-76.909,25.072,2796.635,-15725.684,0
1488767525.913,-1.088,51.541,2904.444,-14786.380,0
1488767525.927,-157.139,163.901,2513.317,-15439.681,0
1488767525.927,-145.289,75.355,3369.906,-14905.666,0
1488767525.941,13.176,50.878,3753.648,-14651.886,0
1488767525.941,-82.996,133.483,2782.164,-15305.561,0
1488767525.943,-221.327,111.002,2506.350,-15898.974,0
1488767525.943,-0.653,46.579,2877.010,-14928.232,0
1488767525.957,-9.640,104.287,2274.736,-15303.895,0
1488767525.957,-220.626,160.193,1860.740,-16143.879,0
1488767525.971,-64.913,49.021,2812.584,-15713.732,0
1488767525.971,18.129,73.306,2906.136,-14779.646,0
1488767525.973,-150.589,174.031,2505.574,-15442.233,0
1488767525.973,-142.434,78.768,3403.451,-14892.106,0
1488767525.987,19.023,57.177,3761.111,-14637.073,0
1488767525.987,-74.777,149.315,2794.500,-15295.905,0
1488767526.001,-203.576,131.959,2565.958,-15864.808,0
1488767526.001,-2.981,43.503,2904.746,-14915.440,0
1488767526.003,-6.036,107.947,2289.279,-15300.208,0
1488767526.003,-210.923,161.253,1891.638,-16127.187,0
1488767526.017,-57.349,50.777,2857.229,-15683.729,0
1488767526.017,13.759,79.669,2909.627,-14775.530,0
1488767526.031,-146.810,178.229,2495.242,-15446.038,0
1488767526.031,-143.019,70.209,3426.834,-14885.463,0
1488767526.033,30.974,61.626,3766.834,-14637.177,0
1488767526.033,-69.016,147.399,3756.400,-15309.173,0
1488767526.047,-207.022,124.092,3558.567,-15868.834,0
1488767526.047,10.406,58.913,3895.642,-14900.400,0
1488767526.061,-10.148,112.885,3248.965,-15302.892,0
1488767526.061,-226.584,159.352,2857.154,-16143.135,0
1488767526.063,-65.142,41.724,3837.044,-15690.467,0
1488767526.063,46.377,105.850,3908.384,-14752.469,0
1488767526.077,-133.849,193.183,3474.477,-15445.943,0
1488767526.077,-126.659,89.213,4439.523,-14862.610,0
1488767526.091,31.765,71.082,4739.450,-14634.108,0
1488767526.091,-63.098,159.406,4715.690,-15316.049,0
1488767526.093,-210.106,123.690,4533.430,-15877.595,0
1488767526.093,2.158,48.679,4867.895,-14911.404,0
1488767526.107,-0.531,123.923,4209.171,-15312.815,0
1488767526.107,-219.734,165.771,3832.017,-16149.933,0
1488767526.121,-51.321,52.579,3840.755,-15687.245,0
1488767526.121,33.599,90.537,3874.248,-14775.781,0
1488767526.123,-135.315,192.539,-3415.697,-750.091,0
1488767526.136,-120.047,96.248,-3385.320,-145.093,0
1488767526.136,67.675,100.902,-3080.217,96.016,0
1488767526.138,-36.582,183.874,-3141.637,-606.135,0
1488767526.138,-179.551,136.359,-3293.406,-1161.185,0
1488767526.152,40.181,84.845,-2966.676,-191.861,0
1488767526.152,46.960,167.910,-3637.744,-603.190,0
1488767526.166,-150.641,227.579,-3975.809,-1414.310,0
1488767526.166,16.037,121.919,-3967.033,-953.041,0
1488767526.168,95.388,158.269,-3966.968,-62.109,0
1488767526.168,-76.741,251.282,-4399.027,-759.461,0
1488767526.182,-46.659,176.622,-4340.511,-141.295,0
1488767526.182,130.083,175.242,-4067.354,84.039,0
1488767526.196,40.322,264.695,-4119.369,-601.428,0
1488767526.196,-87.863,245.652,-4212.148,-1127.643,0
1488767526.198,125.504,177.492,-3910.759,-165.866,0
1488767526.198,126.287,254.502,-4601.896,-578.497,0
1488767526.212,-85.956,299.727,-4927.544,-1405.120,0
1488767526.212,66.974,180.675,-4905.802,-926.616,0
1488767526.226,136.504,207.346,-4931.981,-48.703,0
1488767526.226,-56.392,282.482,-5383.316,-759.273,0
1488767526.228,-45.926,176.415,-5290.008,-123.267,0
1488767526.228,127.933,170.038,-5033.767,106.140,0
1488767526.242,7.691,233.061,-5129.212,-617.852,0
1488767526.242,-152.500,186.028,-5198.951,-1145.369,0
1488767526.256,78.942,128.019,-4885.261,-1135.602,0
1488767526.256,48.435,164.346,-5611.355,-1574.819,0
1488767526.258,-177.645,206.115,-5921.277,-2405.485,0
1488767526.258,-34.611,76.902,-5899.771,-1917.183,0
1488767526.272,33.880,98.554,-5941.025,-1047.284,0
1488767526.272,-155.827,177.112,-6396.960,-1766.987,0
1488767526.286,-147.395,70.585,-6270.273,-1115.797,0
1488767526.286,22.503,62.253,-6049.542,-901.881,0
1488767526.288,-82.330,146.705,-6140.594,-1615.498,0
1488767526.288,-223.115,104.029,-6175.793,-2130.026,0
1488767526.302,-25.280,21.336,-5912.866,-1176.163,0
1488767526.302,-58.378,69.904,-6653.422,-1627.812,0
1488767526.316,-252.778,129.677,-6929.063,-2426.561,0
1488767526.316,-74.910,35.439,-6880.256,-1915.049,0
1488767526.318,5.645,70.230,-6931.149,-1044.470,0
1488767526.318,-178.664,151.746,-7396.665,-1771.334,0
1488767526.332,-169.391,44.434,-7249.371,-1114.707,0
1488767526.332,-2.407,33.869,-7051.970,-912.537,0
1488767526.346,-90.399,138.266,-7146.638,-1629.244,0
1488767526.346,-239.714,88.103,-8126.316,-2133.869,0
1488767526.348,-16.336,30.418,-7865.019,-1163.494,0
1488767526.348,-29.699,90.906,-8614.741,-1611.998,0
1488767526.362,-239.174,141.617,-8874.743,-2420.747,0
1488767526.362,-79.811,28.399,-8838.973,-1921.611,0
1488767526.376,-0.785,63.724,-8920.929,-1068.467,0
1488767526.376,-192.736,141.090,-9387.619,-1796.128,0
1488767526.377,-175.123,32.423,-9199.781,-1118.954,0
1488767526.377,0.108,38.865,-9023.129,-919.522,0
1488767526.392,-103.853,129.429,-9137.282,-1651.719,0
1488767526.392,-237.760,93.331,-10078.592,-2139.256,0
1488767526.406,-23.956,19.191,-9838.717,-1178.616,0
1488767526.406,-27.797,94.369,-10596.354,-1625.501,0
1488767526.408,-241.506,141.692,-10841.261,-2428.132,0
1488767526.408,-85.158,20.871,-10794.663,-1923.703,0
1488767526.422,-10.238,50.848,-10899.968,-1086.660,0
1488767526.422,-183.010,151.621,-11355.992,-1806.531,0
1488767526.436,-154.009,59.511,-11117.187,-1091.647,0
1488767526.436,16.861,45.412,-10979.635,-915.125,0
1488767526.438,-98.369,126.192,-11130.360,-1667.956,0
1488767526.438,-231.221,95.812,-12015.520,-2133.458,0
1488767526.452,-17.383,31.673,-11788.027,-1168.562,0
1488767526.452,-25.544,100.796,-12577.087,-1640.773,0
1488767526.466,-225.030,148.777,-12790.829,-2428.369,0
1488767526.466,-53.486,48.327,-12721.033,-1895.226,0
1488767526.468,9.051,67.937,-12864.040,-1074.249,0
1488767526.468,-169.380,158.048,-13324.889,-1801.420,0
1488767526.482,-146.247,69.319,-13053.905,-1085.007,0
1488767526.482,10.588,51.263,-12947.062,-920.531,0
1488767526.496,-96.916,133.715,-13106.879,-1672.132,0
1488767526.496,-216.024,111.361,-13942.985,-2105.175,0
1488767526.498,-1.733,40.658,-13748.030,-1160.272,0
1488767526.498,-17.912,105.301,-14551.305,-1639.664,0
1488767526.512,-213.356,160.900,-14737.585,-2418.438,0
1488767526.512,-57.987,41.915,-14679.454,-1895.396,0
1488767526.526,18.556,76.679,-14832.222,-1070.268,0
1488767526.526,-166.869,164.412,-15295.999,-1809.302,0
1488767526.528,-140.964,68.375,-14999.603,-1076.418,0
1488767526.528,23.245,59.305,-14914.410,-917.545,0
1488767526.542,-79.452,149.416,-15083.071,-1672.522,0
1488767526.542,-208.931,110.970,-15891.604,-2108.830,0
1488767526.556,1.249,39.168,-15706.003,-1160.842,0
1488767526.556,-14.642,114.001,-16527.434,-1639.542,0
1488767526.558,-230.718,153.108,-16711.164,-2440.184,0
1488767526.558,-51.261,54.124,-16629.146,-1879.754,0
1488767526.572,19.893,85.459,-16795.871,-1071.474,0
1488767526.572,-180.383,155.187,-17284.668,-1832.700,0
1488767526.586,-135.719,71.982,-16936.986,-1065.959,0
1488767526.586,30.806,65.258,-16871.672,-908.523,0
1488767526.588,-80.176,148.999,-17060.027,-1682.356,0
1488767526.588,-209.240,113.085,-17829.094,-2101.386,0
1488767526.602,-7.979,39.192,-17669.873,-1167.471,0
1488767526.602,-11.046,119.654,-18507.016,-1648.718,0
1488767526.616,-217.155,165.810,-18650.904,-2425.484,0
1488767526.616,-57.594,46.941,-18577.350,-1882.823,0
1488767526.618,14.359,82.768,-18768.949,-1079.344,0
1488767526.618,-165.799,170.500,-19243.359,-1822.840,0
1488767526.632,-132.493,80.440,-18863.361,-1052.531,0
1488767526.632,27.587,65.611,-18840.107,-914.882,0
1488767526.646,-81.419,153.426,-19041.209,-1691.948,0
1488767526.646,-193.276,134.749,-19751.506,-2076.600,0
1488767526.648,15.367,58.256,-19606.557,-1134.061,0
1488767526.648,1.601,128.583,-20468.988,-1642.336,0
1488767526.662,-211.708,163.871,-20603.963,-2428.766,0
1488767526.662,-40.800,57.131,-20506.963,-1860.437,0
1488767526.676,27.241,91.379,-20729.867,-1076.597,0
1488767526.676,-169.791,165.375,-21211.027,-1833.478,0
1488767526.678,-134.937,72.389,-20802.461,-1047.417,0
1488767526.678,34.557,63.354,-20796.961,-907.419,0
1488767526.692,-73.089,156.846,-21020.574,-1697.780,0
1488767526.692,-192.481,124.686,-21702.361,-2078.072,0
1488767526.706,13.050,58.572,-21566.594,-1135.058,0
1488767526.706,-6.794,126.738,-22454.551,-1651.594,0
1488767526.708,-207.409,175.321,-22553.756,-2412.794,0
1488767526.708,-49.180,48.942,-22479.199,-1862.268,0
1488767526.722,19.337,89.328,-22711.742,-1083.544,0
1488767526.722,-149.654,191.919,-23177.547,-1824.920,0
1488767526.736,-108.973,97.295,-22729.324,-1016.288,0
1488767526.736,47.570,85.182,-21766.229,-891.201,0
1488767526.738,-73.300,159.301,-22012.336,-1697.112,0
1488767526.738,-204.978,119.037,-22666.676,-2075.253,0
1488767526.752,4.009,47.755,-22552.738,-1143.396,0
1488767526.752,-6.934,116.010,-23452.723,-1662.116,0
1488767526.766,-213.148,163.516,-23526.100,-2430.381,0
1488767526.766,-73.053,28.610,-23454.609,-1872.196,0
1488767526.768,15.824,77.171,-23694.240,-1090.917,0
1488767526.768,-167.132,168.856,-24175.590,-1851.385,0
1488767526.782,-123.923,84.507,-23695.355,-1017.322,0
1488767526.782,25.278,65.220,-22766.074,-916.242,0
1488767526.796,-89.533,148.334,-23016.363,-1724.924,0
1488767526.796,-209.087,112.001,-23637.727,-2076.890,0
1488767526.798,2.302,48.437,-23532.355,-1136.344,0
1488767526.798,-19.075,114.250,-24458.875,-1678.727,0
1488767526.812,-230.907,154.247,-24507.764,-2434.733,0
1488767526.812,-48.581,50.498,-24397.074,-1843.172,0
1488767526.826,34.861,100.790,-24663.744,-1065.275,0
1488767526.826,-161.390,176.278,-25168.795,-1850.688,0
1488767526.828,-137.987,68.932,-24665.789,-1021.281,0
1488767526.828,36.948,72.300,-23743.020,-899.362,0
1488767526.842,-83.461,152.418,-24022.143,-1725.236,0
1488767526.842,-200.416,118.568,-24589.254,-2065.373,0
1488767526.856,10.270,53.071,-24492.924,-1116.308,0
1488767526.856,-8.867,118.749,-25447.477,-1677.854,0
1488767526.858,-219.476,158.970,-25475.324,-2433.052,0
1488767526.858,-56.246,43.370,-25372.908,-1840.167,0
1488767526.872,11.949,74.114,-25675.650,-1090.409,0
1488767526.872,-169.526,172.684,-26158.586,-1855.996,0
1488767526.886,-129.855,74.991,-25607.873,-993.738,0
1488767526.886,37.392,78.392,-24717.727,-891.375,0
1488767526.888,-76.657,159.692,-25016.623,-1729.135,0
1488767526.888,-207.437,108.504,-25548.381,-2069.414,0
1488767526.902,6.352,46.403,-25481.568,-1124.515,0
1488767526.902,0.746,127.815,-26431.133,-1669.022,0
1488767526.916,-206.863,170.624,-26440.857,-2424.403,0
1488767526.916,-43.028,53.718,-26324.967,-1822.535,0
1488767526.918,35.853,96.250,-26644.986,-1078.331,0
1488767526.918,-158.476,175.433,-27156.439,-1863.426,0
1488767526.932,-118.839,80.571,-26568.949,-989.039,0
1488767526.932,34.648,75.724,-25709.996,-895.667,0
1488767526.946,-81.199,157.076,-26013.352,-1741.142,0
1488767526.946,-210.222,103.685,-26509.113,-2059.673,0
1488767526.948,8.123,48.503,-26449.070,-1118.234,0
1488767526.948,-1.952,125.700,-27429.096,-1678.407,0
1488767526.962,-219.917,155.572,-28401.537,-2430.393,0
1488767526.962,-38.194,58.114,-28271.102,-1807.731,0
1488767526.976,24.586,90.238,-28616.082,-1081.658,0
1488767526.976,-158.617,175.383,-29117.740,-1859.097,0
1488767526.978,-120.034,79.297,-28500.129,-970.756,0
1488767526.978,30.192,64.461,-27684.750,-899.285,0
1488767526.992,-72.535,157.796,-27989.230,-1742.184,0
1488767526.992,-199.733,115.022,-28436.775,-2042.255,0
1488767527.006,14.853,59.904,-28402.117,-1104.091,0
1488767527.006,5.122,134.262,-28423.465,-1676.670,0
1488767527.008,-202.622,174.835,-29367.545,-2421.119,0
1488767527.008,-40.612,61.419,-29245.250,-1809.098,0
1488767527.022,25.860,93.258,-29617.414,-1089.079,0
1488767527.022,-155.862,186.354,-30116.227,-1873.176,0
1488767527.036,-115.196,90.803,-29456.510,-960.096,0
1488767527.036,36.204,80.511,-28665.812,-898.352,0
1488767527.038,-81.487,166.598,-29004.561,-1755.436,0
1488767527.038,-210.330,116.618,-29419.771,-2053.648,0
1488767527.052,14.391,65.560,-29392.936,-1109.984,0
1488767527.052,-8.374,131.860,-29449.293,-1700.502,0
1488767527.066,-226.859,161.040,-30372.412,-2446.171,0
1488767527.066,-51.227,49.056,-30233.805,-1818.689,0
1488767527.068,29.089,101.757,-30614.352,-1098.244,0
1488767527.068,-159.660,182.118,-31125.637,-1893.077,0
1488767527.082,-129.189,71.469,-30450.070,-983.034,0
1488767527.082,33.188,75.892,-29666.230,-912.472,0
1488767527.096,-73.425,163.714,-30014.482,-1775.693,0
1488767527.096,-198.028,126.068,-30379.516,-2043.713,0
1488767527.098,14.823,60.209,-29399.941,-1115.891,0
1488767527.098,-9.853,127.517,-29469.002,-1712.868,0
1488767527.112,-224.082,154.645,-30372.236,-2457.318,0
1488767527.112,-39.976,55.313,-30215.146,-1803.499,0
1488767527.126,29.547,96.929,-30627.943,-1105.329,0
1488767527.126,-163.925,183.543,-31133.094,-1901.004,0
1488767527.129,-124.615,78.871,954.899,20.300,0
1488767527.142,24.392,66.241,1701.389,61.000,0
1488767527.142,-96.396,143.132,1327.425,-821.452,0
1488767527.143,-197.672,120.419,1015.820,-1056.396,0
1488767527.143,15.605,59.713,1977.586,-132.374,0
1488767527.157,0.350,134.872,1892.391,-740.339,0
1488767527.157,-208.733,169.352,1031.414,-1459.814,0
1488767527.171,-41.180,55.797,1172.851,-810.977,0
1488767527.171,29.072,102.470,743.043,-117.807,0
1488767527.173,-177.580,171.794,220.044,-935.416,0
1488767527.173,-126.723,70.626,981.176,28.466,0
1488767527.187,35.340,77.154,1712.504,79.619,0
1488767527.187,-81.405,159.613,1334.075,-801.345,0
1488767527.201,-198.198,123.187,1045.422,-1042.632,0
1488767527.201,12.297,56.183,1988.701,-120.116,0
1488767527.203,-20.296,123.645,1875.292,-744.803,0
1488767527.203,-225.086,158.432,1035.277,-1465.751,0
1488767527.217,-38.209,56.878,1191.779,-798.274,0
1488767527.217,22.428,94.724,730.073,-125.247,0
1488767527.231,-161.739,187.281,222.468,-929.954,0
1488767527.231,-125.958,78.162,1004.243,40.503,0
1488767527.233,29.029,70.480,1695.869,70.981,0
1488767527.233,-74.921,170.143,1310.195,-816.063,0
1488767527.247,-195.829,122.770,1066.126,-1037.136,0
1488767527.247,10.354,50.485,1982.354,-124.034,0
1488767527.261,-18.690,118.650,1848.200,-758.358,0
1488767527.261,-212.772,160.333,1045.442,-1466.471,0
1488767527.263,-27.772,64.240,1205.542,-788.945,0
1488767527.263,25.168,92.557,722.676,-131.241,0
1488767527.277,-155.817,186.973,212.969,-942.227,0
1488767527.277,-113.424,84.297,1039.709,-921.951,0
1488767527.291,39.185,75.853,1704.246,-895.904,0
1488767527.291,-74.168,164.924,1293.126,-1800.687,0
1488767527.293,-192.210,125.692,1101.610,-1999.769,0
1488767527.293,18.890,59.451,1998.642,-1084.289,0
1488767527.307,-14.256,124.621,1839.760,-1733.718,0
1488767527.307,-223.085,165.216,1050.012,-2440.885,0
1488767527.321,-19.715,71.486,1223.033,-1749.106,0
1488767527.321,29.661,96.003,718.637,-1104.506,0
1488767527.323,-166.556,178.485,201.614,-1919.842,0
1488767527.323,-114.548,81.835,1061.397,-1883.672,0
1488767527.337,37.971,74.575,1698.045,-1876.067,0
1488767527.337,-83.830,159.668,1272.748,-2792.323,0
1488767527.351,-200.881,114.901,1108.734,-2984.131,0
1488767527.351,27.030,69.813,2005.792,-2053.848,0
1488767527.353,3.903,143.449,1832.504,-2712.762,0
1488767527.353,-204.070,173.636,1075.590,-3411.443,0
1488767527.367,-35.641,62.082,1228.606,-2735.316,0
1488767527.367,26.813,99.775,709.751,-2086.026,0
1488767527.381,-159.400,187.911,194.329,-2907.379,0
1488767527.381,-119.131,74.682,1069.142,-2865.943,0
1488767527.383,37.180,83.035,1691.665,-2860.769,0
1488767527.383,-83.615,164.073,1252.500,-3784.745,0
1488767527.397,-190.288,126.027,1130.560,-3951.256,0
1488767527.397,22.043,60.523,1993.757,-3047.052,0
1488767527.411,-13.617,127.244,1799.765,-3718.064,0
1488767527.411,-208.215,168.554,1078.596,-4395.787,0
1488767527.413,-24.266,65.624,1234.728,-3710.246,0
1488767527.413,22.982,92.213,687.622,-3084.948,0
1488767527.427,-162.095,184.665,183.240,-3897.344,0
