timestamps,,,,,Marker
1488767896.799,27.494,495.011,-5816.683,-352.435,0
1488767896.800,105.323,360.053,-5594.849,534.435,0
1488767896.800,252.015,377.876,-5479.617,774.374,0
1488767896.815,102.198,473.346,-6124.454,358.640,0
1488767896.815,2.063,395.141,-6016.014,-235.761,0
1488767896.829,232.188,354.208,-5226.329,688.478,0
1488767896.829,182.204,435.014,-5968.100,114.190,0
1488767896.830,-23.980,452.358,-6760.921,-614.705,0
1488767896.830,175.635,339.529,-5855.146,265.883,0
1488767896.845,225.161,396.964,-6345.480,582.867,0
1488767896.845,12.162,477.819,-6806.090,-364.723,0
1488767896.859,95.433,349.578,-6560.863,533.368,0
1488767896.859,241.837,372.457,-6467.087,765.370,0
1488767896.860,105.480,480.422,-7115.100,353.162,0
1488767896.860,17.798,401.918,-6980.600,-227.812,0
1488767896.875,231.232,358.015,-6211.629,688.611,0
1488767896.875,179.614,442.090,-6967.508,115.075,0
1488767896.889,-19.891,460.585,-7737.654,-618.020,0
1488767896.889,185.959,351.848,-6823.022,276.730,0
1488767896.889,233.869,407.847,-7322.681,594.766,0
1488767896.889,16.708,486.873,-7789.944,-365.585,0
1488767896.905,106.153,367.926,-7522.064,547.678,0
1488767896.905,246.951,381.268,-7451.083,767.773,0
1488767896.919,98.616,480.119,-8118.273,348.299,0
1488767896.919,-0.481,399.644,-7956.498,-233.495,0
1488767896.920,226.746,357.361,-7201.538,680.613,0
1488767896.920,167.929,443.339,-7965.281,103.659,0
1488767896.935,-29.601,453.517,-8720.461,-619.256,0
1488767896.935,176.993,345.554,-7805.608,270.722,0
1488767896.949,224.027,401.706,-8321.531,582.377,0
1488767896.949,8.108,483.735,-8784.029,-373.650,0
1488767896.950,94.943,350.445,1297.842,540.292,0
1488767896.964,243.733,375.879,1364.878,766.562,0
1488767896.964,94.713,478.013,683.274,338.332,0
1488767896.965,12.301,398.522,868.648,-232.238,0
1488767896.965,239.195,358.374,1620.639,684.701,0
1488767896.980,183.698,441.510,847.123,104.074,0
1488767896.980,-29.622,450.585,105.841,-612.741,0
1488767896.994,174.025,337.296,1017.365,277.899,0
1488767896.994,227.403,403.180,494.557,585.582,0
1488767896.995,25.115,498.508,37.485,-364.850,0
1488767896.995,100.469,348.923,331.013,549.479,0
1488767897.010,247.056,376.440,377.259,765.187,0
1488767897.010,91.581,475.014,-313.837,329.511,0
1488767897.024,21.604,406.297,-102.954,-225.606,0
1488767897.024,232.913,352.734,635.218,675.944,0
1488767897.025,179.575,440.366,-131.282,109.046,0
1488767897.025,-18.258,454.740,-864.149,-607.395,0
1488767897.040,182.030,346.421,41.320,281.087,0
1488767897.040,231.418,403.509,-477.868,588.771,0
1488767897.054,9.862,484.151,-953.291,-378.779,0
1488767897.054,87.979,348.082,-651.472,544.346,0
1488767897.056,242.136,378.351,-599.874,770.735,0
1488767897.056,104.594,485.946,-1280.499,341.425,0
1488767897.070,17.308,412.438,-1064.903,-220.155,0
1488767897.070,250.669,378.525,-335.104,676.989,0
1488767897.084,199.559,466.395,-1123.172,102.481,0
1488767897.084,16.828,501.227,-1832.231,-606.339,0
1488767897.085,230.602,394.329,-923.849,287.742,0
1488767897.085,287.480,463.946,-1452.282,596.114,0
1488767897.100,73.573,549.670,-1919.305,-366.151,0
1488767897.100,179.317,440.566,-1608.290,555.235,0
1488767897.114,342.001,475.809,-1557.874,780.977,0
1488767897.114,200.831,585.838,-2245.114,356.282,0
1488767897.115,118.762,513.584,-1993.900,-185.937,0
1488767897.115,349.557,474.000,-1270.960,717.917,0
1488767897.130,292.550,561.273,-2064.821,134.272,0
1488767897.130,82.513,571.690,-2765.663,-571.552,0
1488767897.144,289.335,454.153,-1858.407,317.888,0
1488767897.144,321.149,508.854,-2400.849,621.102,0
1488767897.145,103.304,588.464,-2874.522,-343.313,0
1488767897.145,187.921,452.507,-2532.178,593.309,0
1488767897.160,323.030,463.325,-2519.703,796.208,0
1488767897.160,160.584,546.487,-3217.830,361.340,0
1488767897.174,69.820,454.134,-2957.116,-184.076,0
1488767897.174,269.944,397.011,-2253.138,707.615,0
1488767897.174,205.924,468.149,-3072.330,115.630,0
1488767897.174,-19.404,459.645,-3810.350,-616.571,0
1488767897.190,190.294,348.675,-2870.852,286.983,0
1488767897.190,224.684,393.192,-3405.893,592.969,0
1488767897.204,2.706,477.926,-3893.468,-372.902,0
1488767897.204,82.723,336.655,-3527.722,569.420,0
1488767897.205,233.413,354.245,-3516.534,779.410,0
1488767897.205,73.334,445.112,-4252.831,328.401,0
1488767897.220,-18.193,355.545,-4002.510,-227.636,0
1488767897.220,196.173,311.003,-3266.705,680.181,0
1488767897.234,141.402,394.191,-4080.511,91.633,0
1488767897.234,-55.609,414.654,-4793.650,-619.105,0
1488767897.235,145.174,295.942,-3857.088,283.021,0
1488767897.235,183.225,356.429,-4407.735,576.852,0
1488767897.250,-30.338,439.259,-4915.700,-401.761,0
1488767897.250,61.142,312.076,-4534.935,550.177,0
1488767897.264,207.748,340.213,-4520.048,761.685,0
1488767897.264,66.750,441.488,-5235.383,315.829,0
1488767897.265,-24.104,354.124,-4970.989,-234.606,0
1488767897.265,203.669,318.681,-4254.863,678.130,0
1488767897.280,137.941,396.764,-5088.939,75.673,0
1488767897.280,-51.425,422.108,-5805.613,-641.569,0
1488767897.294,155.513,312.962,-4842.467,276.534,0
1488767897.294,190.198,367.443,-5411.885,564.744,0
1488767897.295,-18.193,457.472,-5947.360,561.666,0
1488767897.295,65.171,317.592,-5540.798,1519.340,0
1488767897.310,220.809,346.317,-5522.646,1736.645,0
1488767897.310,72.418,450.699,-6272.354,1284.177,0
1488767897.324,-16.330,369.300,-5969.806,750.459,0
1488767897.324,210.055,334.474,-5250.587,1664.882,0
1488767897.324,150.961,413.799,-6107.006,1054.388,0
1488767897.324,-53.234,421.244,-6795.229,340.273,0
1488767897.340,162.717,320.053,-5840.394,1260.933,0
1488767897.340,200.971,380.346,-6446.396,1532.138,0
1488767897.354,-25.282,460.363,-6970.322,1521.692,0
1488767897.354,67.597,320.468,-6554.772,2484.094,0
1488767897.355,220.826,354.589,-5592.046,2687.583,0
1488767897.355,62.774,452.610,-6343.123,2228.193,0
1488767897.370,-17.035,371.342,-5987.894,1712.779,0
1488767897.370,200.199,326.404,-5306.557,2614.826,0
1488767897.384,151.670,417.420,-6168.312,1994.612,0
1488767897.384,-46.829,431.899,-6783.753,1312.473,0
1488767897.384,159.974,328.214,-5854.196,2229.633,0
1488767897.384,208.916,393.297,-6451.443,2514.035,0
1488767897.400,1.071,475.543,-6890.747,1550.914,0
1488767897.400,83.048,332.963,-6463.790,2522.781,0
1488767897.414,225.267,364.575,-5544.656,2708.192,0
1488767897.414,70.204,454.252,-6303.780,2239.706,0
1488767897.415,-8.222,368.825,-5891.170,1747.427,0
1488767897.415,211.652,337.365,-5251.425,2639.892,0
1488767897.430,152.902,419.566,-6128.196,2017.027,0
1488767897.430,-38.547,440.003,-6723.353,1338.033,0
1488767897.444,170.137,328.618,-5805.815,2252.740,0
1488767897.444,214.117,392.908,-6427.536,2519.079,0
1488767897.446,-5.644,476.093,-6887.809,1547.789,0
1488767897.446,95.160,344.359,-6428.061,1561.726,0
1488767897.459,240.621,375.443,-5532.215,1741.841,0
1488767897.459,86.403,476.291,-6293.314,1277.421,0
1488767897.474,24.511,407.485,-5849.169,797.132,0
1488767897.474,236.521,353.252,-5227.188,1676.268,0
1488767897.475,183.156,442.780,-6111.585,1057.363,0
1488767897.475,-24.614,448.990,-6667.443,389.395,0
1488767897.490,188.199,343.308,-5757.116,1305.216,0
1488767897.490,239.352,406.413,-6401.803,1567.078,0
1488767897.504,11.831,487.720,-6855.273,600.957,0
1488767897.504,108.547,357.355,-6368.416,622.415,0
1488767897.505,242.815,380.956,-5504.152,786.161,0
1488767897.505,98.937,484.362,-6277.115,313.153,0
1488767897.520,17.725,394.623,-5816.137,-168.898,0
1488767897.520,226.376,352.078,-5217.325,705.343,0
1488767897.534,172.540,437.293,-6122.119,76.674,0
1488767897.534,-30.667,439.229,-6671.802,-594.840,0
1488767897.534,178.997,339.579,-5752.753,320.435,0
1488767897.534,224.300,411.208,-6404.382,579.537,0
1488767897.550,2.595,488.913,-6900.775,570.007,0
1488767897.550,95.253,351.880,-6412.813,589.083,0
1488767897.564,240.797,383.622,-5524.772,765.260,0
1488767897.564,86.859,478.535,-6318.039,282.761,0
1488767897.565,8.527,396.358,-5863.695,-196.253,0
1488767897.565,231.180,351.042,-5241.213,687.390,0
1488767897.580,170.964,436.931,-6157.945,49.445,0
1488767897.580,-31.649,444.734,-6720.789,-626.186,0
1488767897.594,181.572,343.009,-5778.605,307.362,0
1488767897.594,224.482,403.515,-6437.960,561.150,0
1488767897.595,8.645,490.742,-6930.501,558.924,0
1488767897.595,105.562,355.616,-6398.323,597.698,0
1488767897.610,246.682,382.351,-5526.723,764.821,0
1488767897.610,88.753,476.254,-6328.396,277.927,0
1488767897.624,12.085,395.876,-5834.949,-187.477,0
1488767897.624,235.258,358.196,-5225.844,700.208,0
1488767897.625,173.124,438.105,-6161.036,53.165,0
1488767897.625,-28.853,440.800,-6668.219,-609.920,0
1488767897.640,185.497,342.309,-5763.229,319.548,0
1488767897.640,215.171,400.399,-6458.076,555.624,0
1488767897.654,1.930,477.810,-6941.761,550.511,0
1488767897.654,100.527,344.262,-6422.025,587.430,0
1488767897.656,238.082,372.189,-5550.615,758.626,0
1488767897.656,90.943,480.323,-6338.141,282.207,0
1488767897.670,13.853,394.073,-5834.449,-181.780,0
1488767897.670,232.680,353.746,-5243.625,690.561,0
1488767897.684,166.719,432.525,-6178.724,44.860,0
1488767897.684,-41.627,439.333,-6696.879,-623.666,0
1488767897.684,173.666,329.766,-5781.877,300.925,0
1488767897.684,218.046,397.755,-6460.393,551.321,0
1488767897.700,1.071,487.660,-6901.723,-417.646,0
1488767897.700,111.771,358.413,-6361.347,-361.699,0
1488767897.714,237.527,379.127,-5549.903,-215.755,0
1488767897.714,84.640,476.059,-6357.516,-709.336,0
1488767897.715,19.270,391.309,-5790.526,-1146.534,0
1488767897.715,240.906,357.381,-5237.400,-275.277,0
1488767897.730,171.575,444.930,-6196.546,-933.978,0
1488767897.730,-20.450,452.229,-6659.946,-1576.845,0
1488767897.744,191.769,345.720,-5757.776,-650.066,0
1488767897.744,233.456,417.790,-6463.861,-410.815,0
1488767897.744,19.373,489.572,-6915.140,-416.724,0
1488767897.744,107.909,350.657,-6359.382,-366.768,0
1488767897.760,249.182,383.027,-5555.903,-222.474,0
1488767897.760,91.358,480.439,-6376.546,-712.677,0
1488767897.774,16.078,388.116,-5781.541,-1148.708,0
1488767897.774,241.910,359.995,-5237.728,-271.457,0
1488767897.775,175.220,446.123,-6212.813,-937.585,0
1488767897.775,-24.801,447.614,-6671.313,-1593.306,0
1488767897.790,185.076,343.016,-5759.472,-659.103,0
1488767897.790,215.742,401.566,-6481.748,-431.813,0
1488767897.804,-10.784,473.591,-6926.033,-1411.135,0
1488767897.804,89.982,343.461,-6332.958,-1336.070,0
1488767897.805,213.359,357.821,-5555.640,-1203.967,0
1488767897.805,90.070,482.066,-6393.568,-1715.286,0
1488767897.820,25.171,394.941,-5763.905,-2127.042,0
1488767897.820,239.926,355.530,-5232.348,-1262.038,0
1488767897.834,174.440,441.650,-5237.449,-1924.446,0
1488767897.834,-19.620,452.565,-5657.585,-2564.803,0
1488767897.835,192.745,330.989,-4766.564,-1631.737,0
1488767897.835,231.993,403.006,-5504.992,-1415.580,0
1488767897.850,3.325,485.708,-5955.216,-1420.397,0
1488767897.850,110.172,352.818,-5343.950,-1338.282,0
1488767897.864,245.786,380.092,-4575.672,-1205.839,0
1488767897.864,93.950,487.675,-5406.771,-1700.299,0
1488767897.865,20.326,400.693,-4756.846,-2108.606,0
1488767897.865,236.479,357.691,-4242.144,-1251.101,0
1488767897.880,180.280,453.341,-4251.329,-1913.658,0
1488767897.880,-15.522,456.978,-4658.249,-2547.392,0
1488767897.894,196.393,353.899,-3755.181,-1612.534,0
1488767897.894,226.116,410.011,-4516.408,-1399.571,0
1488767897.894,18.634,496.647,-4958.917,-1402.159,0
1488767897.894,120.978,365.519,-4333.458,-1316.230,0
1488767897.910,250.672,386.150,-3590.663,-1196.162,0
1488767897.910,85.167,487.616,-4443.102,-1707.455,0
1488767897.924,21.791,399.859,-3771.661,-2118.515,0
1488767897.924,245.513,363.436,-3262.666,-1246.952,0
1488767897.925,171.923,442.264,-3308.248,-1938.280,0
1488767897.925,-23.258,448.444,-3696.805,-2573.161,0
1488767897.940,194.088,342.178,-2791.044,-1627.447,0
1488767897.940,228.441,412.187,-3561.613,-1416.489,0
1488767897.954,6.971,490.002,-4004.197,-1420.592,0
1488767897.954,114.428,349.868,-3355.670,-1325.050,0
1488767897.955,246.214,376.642,3247.989,1732.133,0
1488767897.969,91.244,480.534,2392.820,1221.651,0
1488767897.969,18.369,390.511,3107.427,830.170,0
1488767897.970,234.380,353.101,3588.129,1683.112,0
1488767897.970,161.534,443.316,3539.566,1005.266,0
1488767897.985,-23.988,445.850,3175.551,377.816,0
1488767897.985,187.367,341.077,4084.307,1319.988,0
1488767897.999,212.318,400.397,3292.548,1521.279,0
1488767897.999,-2.177,483.141,2855.668,1517.973,0
1488767898.000,107.412,344.817,3514.281,1613.178,0
1488767898.000,246.979,379.215,4237.602,1735.070,0
1488767898.015,83.168,478.892,3360.805,1215.004,-1
1488767898.015,15.494,391.928,4098.304,828.650,0
1488767898.029,229.834,350.068,4567.540,1678.648,0
1488767898.029,160.997,440.833,4506.411,991.532,0
1488767898.029,-36.122,436.768,4131.796,360.674,0
1488767898.029,181.494,339.295,5054.791,1309.507,0
1488767898.045,210.622,395.388,4267.575,1513.528,0
1488767898.045,-4.493,484.526,3840.744,538.263,0
1488767898.059,105.951,347.455,4518.169,647.160,0
1488767898.059,239.610,368.094,5211.893,751.153,0
1488767898.060,80.125,474.829,4324.485,227.612,0
1488767898.060,6.644,381.612,5089.962,-149.983,0
1488767898.075,223.523,346.711,5548.674,701.026,0
1488767898.075,170.524,447.903,5483.768,19.851,0
1488767898.089,-30.544,443.677,5156.306,-602.872,0
1488767898.089,177.875,332.801,6055.840,339.753,0
1488767898.090,209.094,395.857,5232.180,529.959,0
1488767898.090,1.855,484.928,4806.052,526.608,0
1488767898.105,110.164,347.184,5505.527,645.860,0
1488767898.105,248.516,380.868,6191.000,754.297,0
1488767898.119,84.903,480.744,5295.234,225.475,0
1488767898.119,17.028,387.018,6087.867,-142.636,0
1488767898.120,234.236,354.982,6527.546,704.520,0
1488767898.120,166.368,440.613,6438.619,7.628,0
1488767898.135,-34.828,436.106,6128.263,-612.036,0
1488767898.135,185.637,336.954,7038.957,340.398,0
1488767898.149,221.722,407.079,6223.535,543.742,0
1488767898.149,4.920,485.589,5788.533,534.598,0
1488767898.150,111.531,345.746,6524.622,676.653,0
1488767898.150,233.858,373.573,7168.825,761.681,0
1488767898.165,90.317,490.073,6253.821,214.646,0
1488767898.165,15.134,385.584,7099.152,-126.983,0
1488767898.179,222.217,357.800,7513.905,705.192,0
1488767898.179,165.577,446.138,7426.216,18.251,0
1488767898.179,-28.898,444.126,7131.258,-594.266,0
1488767898.179,191.541,346.130,8043.683,363.296,0
1488767898.195,226.597,409.463,7204.812,553.240,0
1488767898.195,-3.792,483.489,6763.844,536.365,0
1488767898.209,108.807,351.739,7503.124,669.051,0
1488767898.209,242.832,381.604,8142.521,759.383,0
1488767898.210,87.760,483.949,7237.862,222.505,0
1488767898.210,25.846,396.226,8089.095,-125.111,0
1488767898.225,242.190,367.784,8507.255,720.987,0
1488767898.225,170.560,444.184,8380.397,6.872,0
1488767898.239,-30.953,442.374,8115.459,-596.213,0
1488767898.239,200.219,347.979,9031.636,368.952,0
1488767898.240,232.238,408.425,8171.421,546.906,0
1488767898.240,10.384,491.311,7747.301,535.376,0
1488767898.255,122.616,353.888,8500.021,672.759,0
1488767898.255,248.185,378.349,9123.031,752.185,0
1488767898.269,89.400,485.353,8205.978,215.443,0
1488767898.269,12.344,383.392,9072.147,-134.795,0
1488767898.270,224.013,350.776,9470.273,702.828,0
1488767898.270,163.624,443.576,9348.271,-5.726,0
1488767898.285,-33.195,439.657,9095.394,-601.320,0
1488767898.285,189.323,341.522,10007.060,354.447,0
1488767898.299,211.065,400.091,9132.169,527.935,0
1488767898.299,-12.330,479.382,8702.114,512.856,0
1488767898.300,90.175,339.899,9469.820,654.929,0
1488767898.300,233.568,368.720,10088.607,743.268,0
1488767898.315,91.018,483.844,9165.100,207.116,0
1488767898.315,16.227,389.213,10060.986,-125.713,0
1488767898.329,231.191,355.468,10453.970,711.316,0
1488767898.329,163.417,446.761,10313.753,-4.400,0
1488767898.329,-36.937,440.426,10081.259,-595.607,0
1488767898.329,193.057,344.493,10999.043,367.512,0
1488767898.345,223.453,410.792,10104.725,531.505,0
1488767898.345,-1.199,486.610,9683.414,522.174,0
1488767898.359,110.413,350.073,10473.851,677.558,0
1488767898.359,243.069,386.951,11075.139,759.261,0
1488767898.360,83.577,488.816,10134.330,211.044,0
1488767898.360,15.335,389.170,11058.300,-121.156,0
1488767898.375,236.822,358.851,11437.786,716.520,0
1488767898.375,165.333,450.394,11283.096,-7.435,0
1488767898.389,-36.479,437.974,11071.979,-597.217,0
1488767898.389,190.034,348.276,11982.938,368.969,0
1488767898.389,229.480,418.629,11085.567,538.086,0
1488767898.389,2.738,487.932,10663.797,523.186,0
1488767898.405,114.237,352.439,11466.082,681.337,0
1488767898.405,249.014,382.221,12051.729,761.316,0
1488767898.419,78.796,480.235,11101.556,201.749,0
1488767898.419,22.495,389.363,12065.057,-109.194,0
1488767898.420,234.920,355.980,12422.118,719.069,0
1488767898.420,176.189,450.946,12251.841,-11.768,0
1488767898.435,-11.068,456.662,12079.401,-580.932,0
1488767898.435,198.738,348.089,12969.162,370.377,0
1488767898.449,224.231,407.541,12050.558,528.338,0
1488767898.449,4.434,489.925,11641.461,515.943,0
1488767898.450,106.711,345.161,12467.132,690.756,0
1488767898.450,252.195,386.941,13022.385,746.160,0
1488767898.465,86.379,496.986,12072.907,193.927,0
1488767898.465,17.362,394.225,12075.968,-106.664,0
1488767898.479,228.987,360.409,12422.760,721.991,0
1488767898.479,165.038,448.885,12249.763,-5.438,0
1488767898.480,-27.522,449.807,12083.688,-583.032,0
1488767898.480,188.732,342.229,12980.735,373.158,0
1488767898.495,221.159,411.333,12053.162,531.709,0
1488767898.495,-10.947,479.450,11639.646,508.477,0
1488767898.509,106.342,341.526,12470.566,682.560,0
1488767898.509,232.468,375.168,13020.120,749.046,0
1488767898.510,74.828,483.268,12053.510,188.704,0
1488767898.510,23.090,386.382,12093.622,-99.616,0
1488767898.525,232.074,352.293,12416.703,713.507,0
1488767898.525,169.131,451.009,12225.347,-21.626,0
1488767898.539,-27.737,443.758,12084.323,-589.025,0
1488767898.539,192.231,345.896,12976.070,376.772,0
1488767898.540,211.190,404.973,12022.796,515.173,0
1488767898.540,-9.183,490.219,11626.771,497.839,0
1488767898.555,111.943,349.849,12489.725,689.077,0
1488767898.555,250.811,387.613,13020.972,759.022,0
1488767898.569,83.293,486.991,12044.824,184.409,0
1488767898.569,22.688,386.863,12105.195,-98.077,0
1488767898.570,237.936,360.773,12419.120,729.587,0
1488767898.570,174.986,453.124,12217.439,-16.807,0
1488767898.585,-21.310,444.994,12094.995,-579.202,0
1488767898.585,190.972,344.705,12984.760,379.445,0
1488767898.599,211.574,408.060,12019.851,510.680,0
1488767898.599,4.514,486.585,11632.760,501.752,0
1488767898.600,120.872,351.167,12507.513,700.829,0
1488767898.600,254.220,386.915,13019.306,755.650,0
1488767898.615,83.935,487.535,13018.127,185.548,0
1488767898.615,38.233,401.562,13117.872,-79.417,0
1488767898.629,246.843,372.784,13412.766,734.840,0
1488767898.629,179.659,464.664,13194.146,-14.621,0
1488767898.630,-15.904,457.573,13097.271,-570.542,0
1488767898.630,204.094,353.985,13988.367,398.542,0
1488767898.645,222.208,409.394,13987.612,523.431,0
1488767898.645,3.211,491.303,13597.406,513.105,0
1488767898.659,118.192,357.804,14489.849,719.445,0
1488767898.659,246.641,383.012,14980.821,755.570,0
1488767898.660,86.682,493.528,14978.843,188.025,0
1488767898.660,33.444,396.212,15089.407,-74.370,0
1488767898.675,253.659,364.524,15371.974,736.199,0
1488767898.675,157.454,443.748,15140.649,-29.160,0
1488767898.689,-27.668,445.168,15066.244,-576.132,0
1488767898.689,188.388,345.679,15930.062,384.415,0
1488767898.690,221.496,406.439,14952.019,515.691,0
1488767898.690,-8.505,486.576,14585.130,509.520,0
1488767898.705,116.144,356.035,15472.782,719.271,0
1488767898.705,237.304,382.754,15939.520,749.487,0
1488767898.719,71.664,478.146,15937.306,169.302,0
1488767898.719,25.955,389.297,16079.109,-81.066,0
1488767898.720,246.824,359.296,16340.643,731.822,0
1488767898.720,169.030,445.424,16108.398,-25.063,0
1488767898.734,-36.960,429.645,16051.863,-577.046,0
1488767898.734,205.945,357.499,16910.584,381.096,0
1488767898.749,229.897,427.979,16902.404,511.628,0
1488767898.749,7.886,493.811,16541.885,503.045,0
1488767898.749,117.870,358.056,17443.270,722.104,0
1488767898.749,246.304,389.309,17896.297,750.181,0
1488767898.764,80.010,488.107,17883.346,170.051,0
1488767898.764,27.427,394.464,18058.400,-70.110,0
1488767898.779,240.524,363.086,18297.535,732.179,0
1488767898.779,177.118,459.697,18046.873,-38.820,0
1488767898.781,-21.493,451.185,18024.475,-575.028,0
1488767898.781,209.305,359.105,18889.389,402.239,0
1488767898.795,220.030,420.460,18843.121,506.689,0
1488767898.795,-4.985,485.783,18484.596,492.807,0
1488767898.809,118.370,352.845,19409.947,722.330,0
1488767898.809,245.487,386.087,19844.992,739.681,0
1488767898.810,80.427,486.157,19822.842,151.126,0
1488767898.810,20.809,386.130,20021.734,-83.905,0
1488767898.825,239.240,361.072,20250.432,721.099,0
1488767898.825,161.390,450.521,19971.486,-60.031,0
1488767898.839,-32.793,433.565,18991.967,-594.938,0
1488767898.839,184.691,335.048,19854.902,-593.436,0
1488767898.840,211.306,410.547,19804.947,-487.344,0
1488767898.840,-13.462,481.398,19442.162,-507.996,0
1488767898.855,104.455,343.684,20394.301,-268.955,0
1488767898.855,233.241,376.066,20816.721,-245.590,0
1488767898.869,72.433,484.958,20782.520,-835.828,0
1488767898.869,22.961,386.704,21026.139,-1055.267,0
1488767898.870,243.845,362.421,21234.252,-250.401,0
1488767898.870,160.722,439.240,20934.678,-1045.683,0
1488767898.885,-22.107,440.259,19992.758,-1558.109,0
1488767898.885,205.053,348.796,20871.232,-1547.213,0
1488767898.899,229.585,412.862,20794.055,-1446.313,0
1488767898.899,1.859,482.527,20428.951,-1475.473,0
1488767898.899,117.670,346.638,20430.102,-1220.750,0
1488767898.899,238.774,379.921,20822.422,-1213.197,0
1488767898.915,79.428,489.203,20767.080,-1812.460,0
1488767898.915,31.049,387.523,21049.830,-2019.527,0
1488767898.929,240.608,363.797,21237.418,-1227.942,0
1488767898.929,170.639,460.733,20928.195,-2017.188,0
1488767898.930,-29.188,439.203,20004.855,-2536.544,0
1488767898.930,192.807,347.033,20869.730,-2533.771,0
1488767898.945,220.102,417.981,20775.635,-2441.517,0
1488767898.945,-0.219,485.798,20414.922,-2469.080,0
1488767898.959,116.898,350.687,20439.875,-2209.952,0
1488767898.959,240.216,380.567,20811.447,-2206.195,0
1488767898.959,74.839,480.231,-1798.550,127.974,0
1488767898.974,25.121,383.884,-1480.753,-58.976,0
1488767898.974,234.239,352.184,-1314.947,718.723,0
1488767898.975,148.382,437.041,-1650.034,-81.414,0
1488767898.975,-34.813,431.207,-2538.115,-589.524,0
1488767898.990,193.873,348.334,-1666.181,-567.719,0
1488767898.990,219.096,409.083,-1782.182,-490.080,0
1488767899.004,-11.038,477.566,-2132.827,-509.445,0
1488767899.004,115.204,340.596,-2086.062,-238.147,0
1488767899.005,244.206,381.401,-1733.530,-236.261,0
1488767899.005,71.004,478.412,-1807.561,-848.523,0
1488767899.020,21.652,375.628,-1467.191,-1039.157,0
1488767899.020,227.191,352.676,-1314.657,-251.402,0
1488767899.034,155.142,444.407,-1656.495,-1053.277,0
1488767899.034,-17.140,446.832,-2507.943,-1548.687,0
1488767899.034,198.355,345.664,-1657.069,-1541.220,0
1488767899.034,224.779,416.814,-1789.144,-1461.817,0
1488767899.050,-0.785,485.678,-2126.894,-1483.239,0
1488767899.050,116.814,343.177,-2075.405,-1211.866,0
1488767899.064,249.605,388.357,-1727.828,-231.995,0
1488767899.064,84.985,493.435,-1807.959,-844.052,0
1488767899.065,33.397,391.182,-1440.437,-1024.009,0
1488767899.065,247.329,368.694,-1303.510,-242.304,0
1488767899.080,171.510,460.982,-1658.539,-1045.878,0
1488767899.080,-16.469,447.107,-2496.995,-1542.148,0
1488767899.094,199.146,344.675,-1653.653,-563.148,0
1488767899.094,217.499,407.941,-1797.407,-482.885,0
1488767899.095,-1.030,483.795,-2128.964,-504.692,0
1488767899.095,136.375,352.487,-2052.231,-210.730,0
1488767899.110,249.704,388.557,-1735.583,747.804,0
1488767899.110,83.895,493.066,-1831.668,123.836,0
1488767899.124,31.454,383.472,-1427.103,-42.642,0
1488767899.124,240.087,360.749,-1306.175,741.893,0
1488767899.125,170.192,461.320,-1678.426,-80.264,0
1488767899.125,-11.489,449.386,-2482.837,-558.537,0
1488767899.140,210.267,356.618,-1637.053,-550.397,0
1488767899.140,208.097,407.068,-1818.289,-501.953,0
1488767899.154,-4.045,492.934,-2130.054,-506.403,0
1488767899.154,131.611,358.563,-2028.600,-204.041,0
1488767899.156,233.125,384.411,-1745.664,745.626,0
1488767899.156,51.194,466.545,-1851.559,114.275,0
1488767899.170,26.312,386.459,-1410.974,-35.576,0
1488767899.170,246.609,368.691,-1305.941,739.580,0
1488767899.184,150.800,449.889,-1699.438,-97.129,0
1488767899.184,-15.812,445.585,-2483.957,-572.616,0
1488767899.184,205.569,354.552,-1641.730,-557.535,0
1488767899.184,223.063,421.322,-1819.944,-491.187,0
1488767899.200,-12.013,483.530,-2140.502,-517.729,0
1488767899.200,120.079,347.562,-2029.956,-210.050,0
1488767899.214,251.362,390.655,-1746.533,748.709,0
1488767899.214,82.809,492.498,-1856.565,114.265,0
1488767899.215,33.300,390.002,-1384.296,-25.293,0
1488767899.215,240.840,362.204,-1311.807,735.053,0
1488767899.230,168.784,463.523,-1707.440,-84.991,0
1488767899.230,-22.636,444.203,-2468.928,-561.608,0
1488767899.244,194.722,344.751,-1642.951,-549.586,0
1488767899.244,216.781,416.533,-1827.276,-491.312,0
1488767899.244,-4.864,487.473,-2134.568,-514.290,0
1488767899.244,132.411,356.345,-1994.504,-184.661,0
1488767899.260,242.718,386.427,-1748.693,751.969,0
1488767899.260,66.303,483.513,-1870.898,102.307,0
1488767899.274,26.110,377.375,-1368.194,-20.336,0
1488767899.274,229.316,352.717,-1321.963,731.622,0
1488767899.275,158.067,455.140,-1733.378,-100.495,0
1488767899.275,-26.205,437.892,-2461.088,-564.575,0
1488767899.290,197.154,344.746,-1636.509,-550.380,0
1488767899.290,216.499,409.115,-1844.743,-504.325,0
1488767899.304,-10.158,477.789,-2148.176,-528.680,0
1488767899.304,113.508,344.166,-2000.254,-199.223,0
1488767899.305,239.264,385.378,-1761.478,740.803,0
1488767899.305,61.892,475.422,-1903.889,86.063,0
1488767899.320,32.728,390.474,-1346.212,-18.367,0
1488767899.320,243.189,366.284,-1301.392,752.313,0
1488767899.334,157.283,457.038,-1744.117,-100.220,0
1488767899.334,-19.887,435.882,-2451.721,-562.715,0
1488767899.335,199.281,342.706,-1623.133,-539.013,0
1488767899.335,215.566,406.346,-1851.918,-497.547,0
1488767899.350,-7.770,482.858,-2148.862,-522.881,0
